r0a,r0b,r0c,r1a,r1b,r1c,t0,t1,extinct,fixed,balanced,cycle,glider,growing,unresolved,maxperiod,periodmask,maxtransient,nonpow2,maxactive,balanced0,cycle0
-1,1,0,1,1,-1,0,0,0,49152,0,0,0,0,0,0,0,7,0,0,0,0
-1,1,0,1,1,-1,1,1,0,11832,0,37320,0,0,0,2,4,0,0,0,0,37320
-1,1,0,1,1,0,0,1,0,49152,0,0,0,0,0,0,0,7,0,0,0,0
-1,1,0,1,1,0,1,0,0,11832,0,37320,0,0,0,2,4,0,0,0,0,37320
-1,1,0,1,1,0,0,0,0,49152,0,0,0,0,0,0,0,7,0,0,0,0
-1,1,0,1,1,0,1,1,0,11832,0,37320,0,0,0,2,4,0,0,0,0,37320
-1,1,0,1,1,1,0,1,0,49152,0,0,0,0,0,0,0,7,0,0,0,0
-1,1,0,1,1,1,1,0,0,11832,0,37320,0,0,0,2,4,0,0,0,0,37320
-1,1,0,1,1,1,0,0,0,49152,0,0,0,0,0,0,0,7,0,0,0,0
-1,1,0,1,1,1,1,1,0,11832,0,37320,0,0,0,2,4,0,0,0,0,37320
-1,1,1,-1,-1,-1,0,1,0,19788,0,0,0,29364,0,0,0,5,0,0,0,0
-1,1,1,-1,-1,-1,1,0,0,49152,0,0,0,0,0,0,0,4,0,0,0,0
-1,1,1,-1,-1,-1,0,0,0,19788,0,0,0,29364,0,0,0,5,0,0,0,0
-1,1,1,-1,-1,-1,1,1,0,49152,0,0,0,0,0,0,0,4,0,0,0,0
-1,1,1,-1,-1,0,0,1,0,19788,0,0,0,29364,0,0,0,5,0,0,0,0
-1,1,1,-1,-1,0,1,0,0,49152,0,0,0,0,0,0,0,4,0,0,0,0
-1,1,1,-1,-1,0,0,0,0,19788,0,0,0,29364,0,0,0,5,0,0,0,0
-1,1,1,-1,-1,0,1,1,0,49152,0,0,0,0,0,0,0,4,0,0,0,0
-1,1,1,-1,-1,1,0,1,0,19788,0,0,0,29364,0,0,0,5,0,0,0,0
-1,1,1,-1,-1,1,1,0,0,49152,0,0,0,0,0,0,0,4,0,0,0,0
-1,1,1,-1,-1,1,0,0,0,19788,0,0,0,29364,0,0,0,5,0,0,0,0
-1,1,1,-1,-1,1,1,1,0,49152,0,0,0,0,0,0,0,4,0,0,0,0
-1,1,1,-1,0,-1,0,1,0,19788,0,0,0,29364,0,0,0,5,0,0,0,0
-1,1,1,-1,0,-1,1,0,0,49152,0,0,0,0,0,0,0,4,0,0,0,0
-1,1,1,-1,0,-1,0,0,0,19788,0,0,0,29364,0,0,0,5,0,0,0,0
-1,1,1,-1,0,-1,1,1,0,49152,0,0,0,0,0,0,0,4,0,0,0,0
-1,1,1,-1,0,0,0,1,0,19788,0,0,0,29364,0,0,0,5,0,0,0,0
-1,1,1,-1,0,0,1,0,0,49152,0,0,0,0,0,0,0,4,0,0,0,0
-1,1,1,-1,0,0,0,0,0,19788,0,0,0,29364,0,0,0,5,0,0,0,0
-1,1,1,-1,0,0,1,1,0,49152,0,0,0,0,0,0,0,4,0,0,0,0
-1,1,1,-1,0,1,0,1,0,19788,0,0,0,29364,0,0,0,5,0,0,0,0
-1,1,1,-1,0,1,1,0,0,49152,0,0,0,0,0,0,0,4,0,0,0,0
-1,1,1,-1,0,1,0,0,0,19788,0,0,0,29364,0,0,0,5,0,0,0,0
-1,1,1,-1,0,1,1,1,0,49152,0,0,0,0,0,0,0,4,0,0,0,0
-1,1,1,-1,1,-1,0,1,0,1504,0,18284,0,29364,0,2,4,5,0,0,0,6914
-1,1,1,-1,1,-1,1,0,0,2799,0,46353,0,0,0,2,4,8,0,0,0,6914
-1,1,1,-1,1,-1,0,0,0,1812,0,17976,0,29364,0,4,20,7,0,0,0,9994
-1,1,1,-1,1,-1,1,1,0,1812,0,47340,0,0,0,4,20,7,0,0,0,9994
-1,1,1,-1,1,0,0,1,0,2688,0,0,0,46464,0,0,0,7,0,0,0,0
-1,1,1,-1,1,0,1,0,0,651,0,0,0,48501,0,0,0,0,0,0,0,0
-1,1,1,-1,1,0,0,0,0,651,0,0,0,48501,0,0,0,0,0,0,0,0
-1,1,1,-1,1,0,1,1,0,2688,0,46464,0,0,0,2,4,7,0,0,0,10095
-1,1,1,-1,1,1,0,1,0,651,0,0,0,48501,0,0,0,0,0,0,0,0
-1,1,1,-1,1,1,1,0,0,651,0,0,0,48501,0,0,0,0,0,0,0,0
-1,1,1,-1,1,1,0,0,0,651,19137,0,0,29364,0,0,0,5,0,6,11181,0
-1,1,1,-1,1,1,1,1,0,651,19137,0,0,29364,0,0,0,5,0,6,11181,0
-1,1,1,0,-1,-1,0,1,0,5970,0,0,0,43182,0,0,0,6,0,0,0,0
-1,1,1,0,-1,-1,1,0,0,49152,0,0,0,0,0,0,0,5,0,0,0,0
-1,1,1,0,-1,-1,0,0,0,13257,6300,0,0,29595,0,0,0,6,0,4,1472,0
-1,1,1,0,-1,-1,1,1,0,12352,4032,0,0,32768,0,0,0,6,0,4,1472,0
-1,1,1,0,-1,0,0,1,128,15760,0,0,0,33264,0,0,0,8,0,0,0,0
-1,1,1,0,-1,0,1,0,0,9792,0,39360,0,0,0,2,4,4,0,0,0,10072
-1,1,1,0,-1,0,0,0,0,3844,0,15944,0,29364,0,2,4,5,0,0,0,10072
-1,1,1,0,-1,0,1,1,128,49024,0,0,0,0,0,0,0,8,0,0,0,0
-1,1,1,0,-1,1,0,1,0,4160,0,15956,0,29036,0,8,276,7,0,0,0,8532
-1,1,1,0,-1,1,1,0,0,9660,0,33384,0,6108,0,8,276,9,0,0,0,4320
-1,1,1,0,-1,1,0,0,0,2950,0,8424,0,37778,0,4,20,6,0,0,0,4456
-1,1,1,0,-1,1,1,1,0,9796,0,39356,0,0,0,8,276,5,0,0,0,9172
-1,1,1,0,0,-1,0,1,0,19788,0,0,0,29364,0,0,0,5,0,0,0,0
-1,1,1,0,0,-1,1,0,0,49152,0,0,0,0,0,0,0,4,0,0,0,0
-1,1,1,0,0,-1,0,0,0,19788,0,0,0,29364,0,0,0,5,0,0,0,0
-1,1,1,0,0,-1,1,1,0,49152,0,0,0,0,0,0,0,4,0,0,0,0
-1,1,1,0,0,0,0,1,0,19788,0,0,0,29364,0,0,0,5,0,0,0,0
-1,1,1,0,0,0,1,0,0,49152,0,0,0,0,0,0,0,4,0,0,0,0
-1,1,1,0,0,0,0,0,0,19788,0,0,0,29364,0,0,0,5,0,0,0,0
-1,1,1,0,0,0,1,1,0,49152,0,0,0,0,0,0,0,4,0,0,0,0
-1,1,1,0,0,1,0,1,0,19788,0,0,0,29364,0,0,0,5,0,0,0,0
-1,1,1,0,0,1,1,0,0,49152,0,0,0,0,0,0,0,4,0,0,0,0
-1,1,1,0,0,1,0,0,0,19788,0,0,0,29364,0,0,0,5,0,0,0,0
-1,1,1,0,0,1,1,1,0,49152,0,0,0,0,0,0,0,4,0,0,0,0
-1,1,1,0,1,-1,0,1,0,21,0,17868,0,31263,0,8,276,8,0,0,0,6880
-1,1,1,0,1,-1,1,0,0,21,0,49131,0,0,0,8,276,11,0,0,0,6880
-1,1,1,0,1,-1,0,0,0,21,3459,15799,0,29873,0,12,5500,7,1276,2,960,9200
-1,1,1,0,1,-1,1,1,0,21,2172,46959,0,0,0,12,5500,10,1816,2,960,9200
-1,1,1,0,1,0,0,1,128,2560,0,0,0,46464,0,0,0,8,0,0,0,0
-1,1,1,0,1,0,1,0,0,21,0,630,0,48501,0,2,4,0,0,0,0,630
-1,1,1,0,1,0,0,0,0,21,0,630,0,48501,0,2,4,0,0,0,0,630
-1,1,1,0,1,0,1,1,128,2560,0,46464,0,0,0,2,4,8,0,0,0,6531
-1,1,1,0,1,1,0,1,0,21,0,0,0,49131,0,0,0,0,0,0,0,0
-1,1,1,0,1,1,1,0,0,21,0,0,0,49131,0,0,0,0,0,0,0,0
-1,1,1,0,1,1,0,0,0,21,13395,0,0,35736,0,0,0,5,0,6,6507,0
-1,1,1,0,1,1,1,1,0,21,13395,0,0,35736,0,0,0,5,0,6,6507,0
-1,1,1,1,-1,-1,0,1,0,8156,0,0,0,40996,0,0,0,5,0,0,0,0
-1,1,1,1,-1,-1,1,0,0,49152,0,0,0,0,0,0,0,4,0,0,0,0
-1,1,1,1,-1,-1,0,0,0,17124,2664,0,0,29364,0,0,0,5,0,4,784,0
-1,1,1,1,-1,-1,1,1,0,17124,2664,0,0,29364,0,0,0,5,0,4,784,0
-1,1,1,1,-1,0,0,1,0,19788,0,0,0,29364,0,0,0,7,0,0,0,0
-1,1,1,1,-1,0,1,0,0,14400,0,34752,0,0,0,2,4,4,0,0,0,7992
-1,1,1,1,-1,0,0,0,0,6396,0,13392,0,29364,0,2,4,5,0,0,0,7992
-1,1,1,1,-1,0,1,1,0,49152,0,0,0,0,0,0,0,8,0,0,0,0
-1,1,1,1,-1,1,0,1,0,9382,0,9716,0,30054,0,2,4,5,0,0,0,4032
-1,1,1,1,-1,1,1,0,0,19386,0,29766,0,0,0,2,4,5,0,0,0,4032
-1,1,1,1,-1,1,0,0,0,9532,0,9300,0,30320,0,2,4,6,0,0,0,4032
-1,1,1,1,-1,1,1,1,0,21104,0,28048,0,0,0,2,4,4,0,0,0,4032
-1,1,1,1,0,-1,0,1,0,19788,0,0,0,29364,0,0,0,5,0,0,0,0
-1,1,1,1,0,-1,1,0,0,49152,0,0,0,0,0,0,0,4,0,0,0,0
-1,1,1,1,0,-1,0,0,0,19788,0,0,0,29364,0,0,0,5,0,0,0,0
-1,1,1,1,0,-1,1,1,0,49152,0,0,0,0,0,0,0,4,0,0,0,0
-1,1,1,1,0,0,0,1,0,19788,0,0,0,29364,0,0,0,5,0,0,0,0
-1,1,1,1,0,0,1,0,0,49152,0,0,0,0,0,0,0,4,0,0,0,0
-1,1,1,1,0,0,0,0,0,19788,0,0,0,29364,0,0,0,5,0,0,0,0
-1,1,1,1,0,0,1,1,0,49152,0,0,0,0,0,0,0,4,0,0,0,0
-1,1,1,1,0,1,0,1,0,19788,0,0,0,29364,0,0,0,5,0,0,0,0
-1,1,1,1,0,1,1,0,0,49152,0,0,0,0,0,0,0,4,0,0,0,0
-1,1,1,1,0,1,0,0,0,19788,0,0,0,29364,0,0,0,5,0,0,0,0
-1,1,1,1,0,1,1,1,0,49152,0,0,0,0,0,0,0,4,0,0,0,0
-1,1,1,1,1,-1,0,1,0,19788,0,0,0,29364,0,0,0,5,0,0,0,0
-1,1,1,1,1,-1,1,0,0,49152,0,0,0,0,0,0,0,4,0,0,0,0
-1,1,1,1,1,-1,0,0,0,19788,0,0,0,29364,0,0,0,5,0,0,0,0
-1,1,1,1,1,-1,1,1,0,49152,0,0,0,0,0,0,0,4,0,0,0,0
-1,1,1,1,1,0,0,1,0,19788,0,0,0,29364,0,0,0,5,0,0,0,0
-1,1,1,1,1,0,1,0,0,49152,0,0,0,0,0,0,0,4,0,0,0,0
-1,1,1,1,1,0,0,0,0,19788,0,0,0,29364,0,0,0,5,0,0,0,0
-1,1,1,1,1,0,1,1,0,49152,0,0,0,0,0,0,0,4,0,0,0,0
-1,1,1,1,1,1,0,1,0,19788,0,0,0,29364,0,0,0,5,0,0,0,0
-1,1,1,1,1,1,1,0,0,49152,0,0,0,0,0,0,0,4,0,0,0,0
-1,1,1,1,1,1,0,0,0,19788,0,0,0,29364,0,0,0,5,0,0,0,0
-1,1,1,1,1,1,1,1,0,49152,0,0,0,0,0,0,0,4,0,0,0,0
0,-1,-1,-1,-1,-1,0,1,0,16384,0,0,0,32768,0,0,0,6,0,0,0,0
0,-1,-1,-1,-1,-1,1,0,0,49152,0,0,0,0,0,0,0,1,0,0,0,0
0,-1,-1,-1,-1,-1,0,0,0,16384,0,0,0,32768,0,0,0,6,0,0,0,0
0,-1,-1,-1,-1,-1,1,1,0,49152,0,0,0,0,0,0,0,1,0,0,0,0
0,-1,-1,-1,-1,0,0,1,0,16384,0,0,0,32768,0,0,0,6,0,0,0,0
0,-1,-1,-1,-1,0,1,0,0,49152,0,0,0,0,0,0,0,1,0,0,0,0
0,-1,-1,-1,-1,0,0,0,0,16384,0,0,0,32768,0,0,0,6,0,0,0,0
0,-1,-1,-1,-1,0,1,1,0,49152,0,0,0,0,0,0,0,1,0,0,0,0
0,-1,-1,-1,-1,1,0,1,0,16384,0,0,0,32768,0,0,0,6,0,0,0,0
0,-1,-1,-1,-1,1,1,0,0,49152,0,0,0,0,0,0,0,1,0,0,0,0
0,-1,-1,-1,-1,1,0,0,0,16384,0,0,0,32768,0,0,0,6,0,0,0,0
0,-1,-1,-1,-1,1,1,1,0,49152,0,0,0,0,0,0,0,1,0,0,0,0
0,-1,-1,-1,0,-1,0,1,0,16384,0,0,0,32768,0,0,0,6,0,0,0,0
0,-1,-1,-1,0,-1,1,0,0,49152,0,0,0,0,0,0,0,1,0,0,0,0
0,-1,-1,-1,0,-1,0,0,0,16384,0,0,0,32768,0,0,0,6,0,0,0,0
0,-1,-1,-1,0,-1,1,1,0,49152,0,0,0,0,0,0,0,1,0,0,0,0
0,-1,-1,-1,0,0,0,1,0,16384,0,0,0,32768,0,0,0,6,0,0,0,0
0,-1,-1,-1,0,0,1,0,0,49152,0,0,0,0,0,0,0,1,0,0,0,0
0,-1,-1,-1,0,0,0,0,0,16384,0,0,0,32768,0,0,0,6,0,0,0,0
0,-1,-1,-1,0,0,1,1,0,49152,0,0,0,0,0,0,0,1,0,0,0,0
0,-1,-1,-1,0,1,0,1,0,16384,0,0,0,32768,0,0,0,6,0,0,0,0
0,-1,-1,-1,0,1,1,0,0,49152,0,0,0,0,0,0,0,1,0,0,0,0
0,-1,-1,-1,0,1,0,0,0,16384,0,0,0,32768,0,0,0,6,0,0,0,0
0,-1,-1,-1,0,1,1,1,0,49152,0,0,0,0,0,0,0,1,0,0,0,0
0,-1,-1,-1,1,-1,0,1,0,5748,0,9460,0,33944,0,2,4,7,0,0,0,2480
0,-1,-1,-1,1,-1,1,0,0,15286,0,33866,0,0,0,2,4,5,0,0,0,2480
0,-1,-1,-1,1,-1,0,0,0,5436,0,8596,0,35120,0,4,20,6,0,0,0,3560
0,-1,-1,-1,1,-1,1,1,0,15530,0,33622,0,0,0,4,20,4,0,0,0,5154
0,-1,-1,-1,1,0,0,1,0,16384,0,0,0,32768,0,0,0,7,0,0,0,0
0,-1,-1,-1,1,0,1,0,0,13717,0,35435,0,0,0,2,4,1,0,0,0,4768
0,-1,-1,-1,1,0,0,0,0,5260,0,11124,0,32768,0,2,4,6,0,0,0,4768
0,-1,-1,-1,1,0,1,1,0,49152,0,0,0,0,0,0,0,8,0,0,0,0
0,-1,-1,-1,1,1,0,1,0,5970,0,0,0,43182,0,0,0,6,0,0,0,0
0,-1,-1,-1,1,1,1,0,0,49152,0,0,0,0,0,0,0,5,0,0,0,0
0,-1,-1,-1,1,1,0,0,0,12352,4032,0,0,32768,0,0,0,6,0,4,1472,0
0,-1,-1,-1,1,1,1,1,0,13257,6300,0,0,29595,0,0,0,6,0,4,1472,0
0,-1,-1,0,-1,-1,0,1,0,0,0,0,0,49152,0,0,0,0,0,0,0,0
0,-1,-1,0,-1,-1,1,0,0,0,0,0,0,49152,0,0,0,0,0,0,0,0
0,-1,-1,0,-1,-1,0,0,0,0,16384,0,0,32768,0,0,0,6,0,8,6528,0
0,-1,-1,0,-1,-1,1,1,0,0,16384,0,0,32768,0,0,0,6,0,8,6528,0
0,-1,-1,0,-1,0,0,1,128,0,0,0,0,49024,0,0,0,8,0,0,0,0
0,-1,-1,0,-1,0,1,0,0,0,0,0,0,49152,0,0,0,0,0,0,0,0
0,-1,-1,0,-1,0,0,0,0,0,0,0,0,49152,0,0,0,0,0,0,0,0
0,-1,-1,0,-1,0,1,1,128,0,0,49024,0,0,0,2,4,8,0,0,0,6255
0,-1,-1,0,-1,1,0,1,0,0,0,16384,0,32768,0,8,276,7,0,0,0,4904
0,-1,-1,0,-1,1,1,0,0,0,0,49152,0,0,0,8,276,6,0,0,0,4904
0,-1,-1,0,-1,1,0,0,0,0,3180,13204,0,32768,0,8,276,6,0,6,416,6112
0,-1,-1,0,-1,1,1,1,0,0,1656,47496,0,0,0,8,276,4,0,6,416,6112
0,-1,-1,0,0,-1,0,1,0,16384,0,0,0,32768,0,0,0,6,0,0,0,0
0,-1,-1,0,0,-1,1,0,0,49152,0,0,0,0,0,0,0,1,0,0,0,0
0,-1,-1,0,0,-1,0,0,0,16384,0,0,0,32768,0,0,0,6,0,0,0,0
0,-1,-1,0,0,-1,1,1,0,49152,0,0,0,0,0,0,0,1,0,0,0,0
0,-1,-1,0,0,0,0,1,0,16384,0,0,0,32768,0,0,0,6,0,0,0,0
0,-1,-1,0,0,0,1,0,0,49152,0,0,0,0,0,0,0,1,0,0,0,0
0,-1,-1,0,0,0,0,0,0,16384,0,0,0,32768,0,0,0,6,0,0,0,0
0,-1,-1,0,0,0,1,1,0,49152,0,0,0,0,0,0,0,1,0,0,0,0
0,-1,-1,0,0,1,0,1,0,16384,0,0,0,32768,0,0,0,6,0,0,0,0
0,-1,-1,0,0,1,1,0,0,49152,0,0,0,0,0,0,0,1,0,0,0,0
0,-1,-1,0,0,1,0,0,0,16384,0,0,0,32768,0,0,0,6,0,0,0,0
0,-1,-1,0,0,1,1,1,0,49152,0,0,0,0,0,0,0,1,0,0,0,0
0,-1,-1,0,1,-1,0,1,0,4111,0,11097,0,33944,0,8,276,7,0,0,0,3941
0,-1,-1,0,1,-1,1,0,0,11559,0,34069,0,3524,0,8,276,9,0,0,0,2670
0,-1,-1,0,1,-1,0,0,0,2872,1148,6174,0,38958,0,4,20,5,0,8,482,3468
0,-1,-1,0,1,-1,1,1,0,11644,4140,33368,0,0,0,8,276,4,0,8,482,5380
0,-1,-1,0,1,0,0,1,128,12224,0,0,0,36800,0,0,0,8,0,0,0,0
0,-1,-1,0,1,0,1,0,0,11952,0,37200,0,0,0,2,4,2,0,0,0,3684
0,-1,-1,0,1,0,0,0,0,3588,0,8700,0,36864,0,2,4,6,0,0,0,3684
0,-1,-1,0,1,0,1,1,128,49024,0,0,0,0,0,0,0,8,0,0,0,0
0,-1,-1,0,1,1,0,1,0,5461,0,0,0,43691,0,0,0,5,0,0,0,0
0,-1,-1,0,1,1,1,0,0,49152,0,0,0,0,0,0,0,1,0,0,0,0
0,-1,-1,0,1,1,0,0,0,10084,6300,0,0,32768,0,0,0,5,0,6,1447,0
0,-1,-1,0,1,1,1,1,0,10084,6300,0,0,32768,0,0,0,5,0,6,1447,0
0,-1,-1,1,-1,-1,0,1,0,21,0,0,0,49131,0,0,0,0,0,0,0,0
0,-1,-1,1,-1,-1,1,0,0,21,0,0,0,49131,0,0,0,0,0,0,0,0
0,-1,-1,1,-1,-1,0,0,0,21,13395,0,0,35736,0,0,0,5,0,6,6507,0
0,-1,-1,1,-1,-1,1,1,0,21,13395,0,0,35736,0,0,0,5,0,6,6507,0
0,-1,-1,1,-1,0,0,1,0,128,0,0,0,49024,0,0,0,7,0,0,0,0
0,-1,-1,1,-1,0,1,0,0,21,0,0,0,49131,0,0,0,0,0,0,0,0
0,-1,-1,1,-1,0,0,0,0,21,0,0,0,49131,0,0,0,0,0,0,0,0
0,-1,-1,1,-1,0,1,1,0,128,0,49024,0,0,0,2,4,7,0,0,0,9447
0,-1,-1,1,-1,1,0,1,0,128,0,16256,0,32768,0,2,4,6,0,0,0,3906
0,-1,-1,1,-1,1,1,0,0,588,0,48564,0,0,0,2,4,6,0,0,0,3906
0,-1,-1,1,-1,1,0,0,0,128,0,16256,0,32768,0,4,20,5,0,0,0,6546
0,-1,-1,1,-1,1,1,1,0,128,0,49024,0,0,0,4,20,4,0,0,0,6546
0,-1,-1,1,0,-1,0,1,0,16384,0,0,0,32768,0,0,0,6,0,0,0,0
0,-1,-1,1,0,-1,1,0,0,49152,0,0,0,0,0,0,0,1,0,0,0,0
0,-1,-1,1,0,-1,0,0,0,16384,0,0,0,32768,0,0,0,6,0,0,0,0
0,-1,-1,1,0,-1,1,1,0,49152,0,0,0,0,0,0,0,1,0,0,0,0
0,-1,-1,1,0,0,0,1,0,16384,0,0,0,32768,0,0,0,6,0,0,0,0
0,-1,-1,1,0,0,1,0,0,49152,0,0,0,0,0,0,0,1,0,0,0,0
0,-1,-1,1,0,0,0,0,0,16384,0,0,0,32768,0,0,0,6,0,0,0,0
0,-1,-1,1,0,0,1,1,0,49152,0,0,0,0,0,0,0,1,0,0,0,0
0,-1,-1,1,0,1,0,1,0,16384,0,0,0,32768,0,0,0,6,0,0,0,0
0,-1,-1,1,0,1,1,0,0,49152,0,0,0,0,0,0,0,1,0,0,0,0
0,-1,-1,1,0,1,0,0,0,16384,0,0,0,32768,0,0,0,6,0,0,0,0
0,-1,-1,1,0,1,1,1,0,49152,0,0,0,0,0,0,0,1,0,0,0,0
0,-1,-1,1,1,-1,0,1,0,16384,0,0,0,32768,0,0,0,6,0,0,0,0
0,-1,-1,1,1,-1,1,0,0,49152,0,0,0,0,0,0,0,1,0,0,0,0
0,-1,-1,1,1,-1,0,0,0,16384,0,0,0,32768,0,0,0,6,0,0,0,0
0,-1,-1,1,1,-1,1,1,0,49152,0,0,0,0,0,0,0,1,0,0,0,0
0,-1,-1,1,1,0,0,1,0,16384,0,0,0,32768,0,0,0,6,0,0,0,0
0,-1,-1,1,1,0,1,0,0,49152,0,0,0,0,0,0,0,1,0,0,0,0
0,-1,-1,1,1,0,0,0,0,16384,0,0,0,32768,0,0,0,6,0,0,0,0
0,-1,-1,1,1,0,1,1,0,49152,0,0,0,0,0,0,0,1,0,0,0,0
0,-1,-1,1,1,1,0,1,0,16384,0,0,0,32768,0,0,0,6,0,0,0,0
0,-1,-1,1,1,1,1,0,0,49152,0,0,0,0,0,0,0,1,0,0,0,0
0,-1,-1,1,1,1,0,0,0,16384,0,0,0,32768,0,0,0,6,0,0,0,0
0,-1,-1,1,1,1,1,1,0,49152,0,0,0,0,0,0,0,1,0,0,0,0
0,-1,0,-1,-1,-1,0,1,128,49024,0,0,0,0,0,0,0,8,0,0,0,0
0,-1,0,-1,-1,-1,1,0,0,6528,0,42624,0,0,0,2,4,0,0,0,0,42624
0,-1,0,-1,-1,-1,0,0,128,49024,0,0,0,0,0,0,0,8,0,0,0,0
0,-1,0,-1,-1,-1,1,1,0,6528,0,42624,0,0,0,2,4,0,0,0,0,42624
0,-1,0,-1,-1,0,0,1,128,49024,0,0,0,0,0,0,0,8,0,0,0,0
0,-1,0,-1,-1,0,1,0,0,6528,0,42624,0,0,0,2,4,0,0,0,0,42624
0,-1,0,-1,-1,0,0,0,128,49024,0,0,0,0,0,0,0,8,0,0,0,0
0,-1,0,-1,-1,0,1,1,0,6528,0,42624,0,0,0,2,4,0,0,0,0,42624
0,-1,0,-1,-1,1,0,1,128,49024,0,0,0,0,0,0,0,8,0,0,0,0
0,-1,0,-1,-1,1,1,0,0,6528,0,42624,0,0,0,2,4,0,0,0,0,42624
0,-1,0,-1,-1,1,0,0,128,49024,0,0,0,0,0,0,0,8,0,0,0,0
0,-1,0,-1,-1,1,1,1,0,6528,0,42624,0,0,0,2,4,0,0,0,0,42624
0,-1,0,-1,0,-1,0,1,128,49024,0,0,0,0,0,0,0,8,0,0,0,0
0,-1,0,-1,0,-1,1,0,0,6528,0,42624,0,0,0,2,4,0,0,0,0,42624
0,-1,0,-1,0,-1,0,0,128,49024,0,0,0,0,0,0,0,8,0,0,0,0
0,-1,0,-1,0,-1,1,1,0,6528,0,42624,0,0,0,2,4,0,0,0,0,42624
0,-1,0,-1,0,0,0,1,128,49024,0,0,0,0,0,0,0,8,0,0,0,0
0,-1,0,-1,0,0,1,0,0,6528,0,42624,0,0,0,2,4,0,0,0,0,42624
0,-1,0,-1,0,0,0,0,128,49024,0,0,0,0,0,0,0,8,0,0,0,0
0,-1,0,-1,0,0,1,1,0,6528,0,42624,0,0,0,2,4,0,0,0,0,42624
0,-1,0,-1,0,1,0,1,128,49024,0,0,0,0,0,0,0,8,0,0,0,0
0,-1,0,-1,0,1,1,0,0,6528,0,42624,0,0,0,2,4,0,0,0,0,42624
0,-1,0,-1,0,1,0,0,128,49024,0,0,0,0,0,0,0,8,0,0,0,0
0,-1,0,-1,0,1,1,1,0,6528,0,42624,0,0,0,2,4,0,0,0,0,42624
0,-1,0,-1,1,-1,0,1,128,29280,0,19744,0,0,0,2,4,9,0,0,0,2480
0,-1,0,-1,1,-1,1,0,0,2945,0,46207,0,0,0,2,4,6,0,0,0,25384
0,-1,0,-1,1,-1,0,0,128,16124,13156,19744,0,0,0,2,4,8,0,6,1072,3152
0,-1,0,-1,1,-1,1,1,0,2283,1556,45313,0,0,0,2,4,4,0,6,1072,31608
0,-1,0,-1,1,0,0,1,676,48476,0,0,0,0,0,0,0,8,0,0,0,0
0,-1,0,-1,1,0,1,0,0,1760,0,47392,0,0,0,2,4,0,0,0,0,47392
0,-1,0,-1,1,0,0,0,128,14752,0,34272,0,0,0,2,4,8,0,0,0,4768
0,-1,0,-1,1,0,1,1,0,6528,0,42624,0,0,0,2,4,7,0,0,0,10072
0,-1,0,-1,1,1,0,1,128,15760,0,0,0,33264,0,0,0,8,0,0,0,0
0,-1,0,-1,1,1,1,0,0,9792,0,39360,0,0,0,2,4,4,0,0,0,10072
0,-1,0,-1,1,1,0,0,128,49024,0,0,0,0,0,0,0,8,0,0,0,0
0,-1,0,-1,1,1,1,1,0,3844,0,15944,0,29364,0,2,4,5,0,0,0,10072
0,-1,0,0,-1,-1,0,1,128,0,0,0,0,49024,0,0,0,8,0,0,0,0
0,-1,0,0,-1,-1,1,0,0,0,0,0,0,49152,0,0,0,0,0,0,0,0
0,-1,0,0,-1,-1,0,0,128,0,0,49024,0,0,0,2,4,8,0,0,0,6255
0,-1,0,0,-1,-1,1,1,0,0,0,0,0,49152,0,0,0,0,0,0,0,0
0,-1,0,0,-1,0,0,1,49152,0,0,0,0,0,0,0,0,8,0,0,0,0
0,-1,0,0,-1,0,1,0,49152,0,0,0,0,0,0,0,0,16,0,0,0,0
0,-1,0,0,-1,0,0,0,128,0,49024,0,0,0,0,0,0,8,0,8,6528,0
0,-1,0,0,-1,0,1,1,128,0,49024,0,0,0,0,0,0,8,0,8,6528,0
0,-1,0,0,-1,1,0,1,128,0,0,49024,0,0,0,8,276,8,0,0,0,4904
0,-1,0,0,-1,1,1,0,0,0,0,49152,0,0,0,16,65812,0,0,0,0,49152
0,-1,0,0,-1,1,0,0,128,0,0,49024,0,0,0,8,276,8,0,0,0,4904
0,-1,0,0,-1,1,1,1,0,0,0,49152,0,0,0,16,65812,0,0,0,0,49152
0,-1,0,0,0,-1,0,1,128,49024,0,0,0,0,0,0,0,8,0,0,0,0
0,-1,0,0,0,-1,1,0,0,6528,0,42624,0,0,0,2,4,0,0,0,0,42624
0,-1,0,0,0,-1,0,0,128,49024,0,0,0,0,0,0,0,8,0,0,0,0
0,-1,0,0,0,-1,1,1,0,6528,0,42624,0,0,0,2,4,0,0,0,0,42624
0,-1,0,0,0,0,0,1,128,49024,0,0,0,0,0,0,0,8,0,0,0,0
0,-1,0,0,0,0,1,0,0,6528,0,42624,0,0,0,2,4,0,0,0,0,42624
0,-1,0,0,0,0,0,0,128,49024,0,0,0,0,0,0,0,8,0,0,0,0
0,-1,0,0,0,0,1,1,0,6528,0,42624,0,0,0,2,4,0,0,0,0,42624
0,-1,0,0,0,1,0,1,128,49024,0,0,0,0,0,0,0,8,0,0,0,0
0,-1,0,0,0,1,1,0,0,6528,0,42624,0,0,0,2,4,0,0,0,0,42624
0,-1,0,0,0,1,0,0,128,49024,0,0,0,0,0,0,0,8,0,0,0,0
0,-1,0,0,0,1,1,1,0,6528,0,42624,0,0,0,2,4,0,0,0,0,42624
0,-1,0,0,1,-1,0,1,128,6400,0,42624,0,0,0,8,276,9,0,0,0,3941
